Product Title,URL,Description,Details
MINI GINGHAM LIGHTWEIGHT HANDWOVEN COTTON - FOREST/PICKLE,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/mini-gingham-lightweight-handwoven-cotton-forest-pickle,"Handwoven by skilled artisans in Bengal, India, this fabric was crafted using indigenous weaves and techniques. This lightweight cotton is made from yarns dyed with azo-free reactive dyes and woven together on a handloom to create its unique plaid design. Featuring a subtle textured hand and soft drape, this breezy cotton is perfect for a variety of warm weather makes like gathered dresses & tops, tiered skirts, button-ups, and loungewear, as well as quilted projects.
Stripes are 3mm wide and run parallel to the selvedge.","{'Content': '100% Cotton', 'Width': '114cm / 45”', 'Weight': '95gsm / 2.8oz', 'Opacity': 'Opaque', 'Drape': 'Soft', 'Country of Origin': 'India'}"
COLD BLOODED LENZING™ ECOVERO™ JERSEY - PINE/EMERALD,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/cold-blooded-lenzing%E2%84%A2-ecovero%E2%84%A2-jersey-pine-emerald,"Knit from a breathable blend of LENZING™ ECOVERO™ viscose fibers with a touch of spandex, this comfortable jersey boasts a smooth, thin hand and a beautifully fluid drape. Featuring a trendy reptile print, this easy-wearing lightweight knit transitions well between seasons and is perfect for slinky knit dresses and relaxed loungewear sets.","{'Content': '95% LENZING™ ECOVERO™ Viscose / 5% Spandex', 'Width': '160cm / 63”', 'Weight': '200gsm / 5.9oz', 'Opacity': 'Opaque', 'Stretch Percentage': '', 'Drape': 'Fluid', 'Country of Origin': 'Turkey'}"
7OZ SOFTENED ORGANIC COTTON - BLACK,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/7oz-softened-organic-cotton-black,"If you love our 4.5oz Sandwashed Cotton or our 8.5oz Washed Cotton Canvas, this midweight cotton is just the thing to add to your collection! This 100% organic cotton has a soft, lived-in feel and fine canvas-like weave, with a crisp yet relaxed drape that is perfect for makes like lightweight pants & jumpsuits, or quilted into cozy vests & jackets. We recommend this stable, easy-to-sew fabric for everyone from beginner sewists to seasoned experts.","{'Content': '100% Organic Cotton', 'Width': '145cm / 57”', 'Weight': '240gsm / 7oz', 'Opacity': 'Opaque', 'Drape': 'Crisp', 'Country of Origin': 'China'}"
COASTAL LINEN COTTON CHAMBRAY - BLACK,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/coastal-linen-cotton-chambray-black,"The perfect foundation to your summer wardrobe, you get the best of both fibers with this breathable linen cotton blend. With a crisp, stable weave, this midweight chambray features a timeless heathered look that will give any project a natural, rustic feel. Perfect for relaxed fit shorts & pants, breezy button-ups, and effortless dresses.","{'Content': '55% Linen / 45% Cotton', 'Width': '142cm / 56”', 'Weight': '190gsm / 5.6oz', 'Opacity': 'Opaque', 'Drape': 'Crisp', 'Country of Origin': 'China'}"
RIPPLE RIB KNIT - AZURE,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/ripple-rib-knit-azure,"Level up your knits with our Ripple Rib Knit! With a light, drapey hand and unique ribbed texture that’s reminiscent of a plissé, this poly blend knit is beginner-friendly and easy to sew up into a wide range of makes from dressy ensembles to cool loungewear sets. We love this funky knit for ultra-comfy tube skirts, sleek maxi dresses, swishy culottes, and fitted tops.","{'Content': '95% Polyester / 5% Elastane', 'Width': '146cm / 57”', 'Weight': '300gsm / 8.8oz', 'Opacity': 'Opaque', 'Stretch Percentage': '4-way stretch, 85% cross-grain / 20% along grain-line', 'Drape': 'Fluid', 'Country of Origin': 'China'}"
PILLAR STRIPE GO-TO COTTON LINEN BLEND - PETAL,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/pillar-stripe-go-to-cotton-linen-blend-petal,"Our Go-To Cotton Linen Blend is back in a range of timeless yarn-dyed designs! This rustic blend of cotton & linen creates the perfect lightweight, breathable fabric with a crisp drape and stable weave, making it a great choice for sewists of any level. Sew up a variety of makes to wear year-round with this versatile basic, including breezy button ups, gathered skirts & dresses, and relaxed fit pants. Plus, it’s a great pick for home decor projects, too!","{'Content': '55% Linen / 45% Cotton', 'Width': '132cm / 52”', 'Weight': '175gsm / 5.1oz', 'Opacity': 'Opaque', 'Drape': 'Crisp', 'Country of Origin': 'China'}"
STRIPED HEMP & ORGANIC COTTON CHAMBRAY - TEAL/IVORY,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/striped-hemp-organic-cotton-chambray-teal-ivory,"Made from a blend of hemp and organic cotton yarns, this lightweight shirting boasts a thin stripe and a beautiful heathered look thanks to its yarn-dyed weave. This fabric has a gorgeous slubby texture and a moderate drape that makes it well suited to a variety of makes. Stripes are 1mm thick and run parallel to selvedge.
 
Gütermann Thread Match: #650 Sea Foam
 
Content: 55% Hemp / 45% Organic Cotton
Width: 140cm / 55”
Weight: 129gsm / 3.8oz
Opacity: Opaque *Please note lighter colours are less opaque
Drape: Moderate
Country of Origin: China","{'Content': '55% Hemp / 45% Organic Cotton', 'Width': '140cm / 55”', 'Weight': '129gsm / 3.8oz', 'Opacity': 'Opaque', 'Drape': 'Moderate', 'Country of Origin': 'China'}"
DAISY POP COTTON EYELET - BLACK,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/daisy-pop-cotton-eyelet-black,"Featuring a cheerful floral motif, this classic cotton eyelet boasts a soft hand and crisp drape. Lightweight and naturally breathable, this breezy cotton is perfect for keeping cool on warmer days. We love this playful cotton eyelet for airy tops, button ups, and gathered dresses.","{'Content': '100% Cotton', 'Width': '129cm / 51”', 'Weight': '114gsm / 3.3oz', 'Opacity': 'Semi-Opaque *Lighter colours may be less opaque', 'Drape': 'Crisp', 'Country of Origin': 'China'}"
WASHED LINEN - WHITE,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/washed-linen-white,"Featuring a fine slubby texture and antique finish, our washed linen boasts a rustic, lived-in feel ideal for a variety of makes. Made from 100% linen, this fabric is lightweight and breathable with a soft hand and billowy, relaxed drape.","{'Content': '100% Linen\nWidth: 137cm / 54""\nWeight: 165gsm / 4.8oz\nOpacity: Opaque\nDrape: Moderate\nCountry of Origin: China'}"
BLOOM BLOCK PRINTED ORGANIC COTTON BATISTE - DARK DENIM/PURPLE/SAGE,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/bloom-block-printed-organic-batiste-dark-denim-purple-sage,"Ultra-lightweight with a crisp hand, this block printed organic cotton batiste is comfortable to wear and a dream to sew. Ideal for quilted makes, voluminous tops & dresses, and classic button-ups, this cotton batiste is super versatile and easy to work with. The stunning floral motif was printed by hand in Sanganer, Jaipur, India using traditional block printing techniques and azo-free dyes that prevent harmful runoff in the production process. They will fade beautifully into a soft vintage look with wash and wear.","{'Content': '100% Cotton', 'Width': '110cm / 43”', 'Weight': '90gsm / 2.5oz', 'Opacity': 'Semi-Opaque *Please note lighter colours may be less opaque', 'Drape': 'Crisp', 'Country of Origin': 'India'}"
COTTON MODAL JERSEY KNIT - BLACK,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/cotton-modal-jersey-knit-black,"Made from a blend of cotton and modal fibers, this midweight jersey is naturally soft with a lovely relaxed drape. This knit blend is fully opaque with a healthy dose of stretch which makes it ultra-versatile and comfortable to wear.","{'Content': '57.5% Cotton / 37.5% Modal / 5% Spandex\nWidth: 148cm / 58""\nWeight: 200gsm / 5.9oz\nOpacity: Opaque\nStretch: 4 way stretch, 70% cross-grain / 60% along grain-line\nDrape: Soft\nCountry of Origin: South Korea'}"
BAMBOO JERSEY KNIT - PEACOCK,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/bamboo-jersey-knit-peacock,"Naturally soft, this bamboo jersey is one of our most popular knit fabrics for good reason. With a smooth buttery hand and subtle lustre, this fabric is comfy against the skin and a joy to wear. This opaque jersey has a fluid drape and great recovery that makes it well suited to everything from drapey tanks to ultra-soft undies.","{'Content': '95% Rayon from Bamboo / 5% Spandex\nWidth: 150cm / 59”\nWeight: 250gsm / 7oz\nOpacity: Opaque\nStretch Percentage: 4-way stretch, 70% cross-grain / 70% along grain-line\nDrape: Fluid\nCountry of Origin: China'}"
GARDEN WHISPERS COTTON EYELET - LAPIS,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/garden-whispers-cotton-eyelet-lapis,"Featuring a dainty floral motif, our Garden Whispers Cotton Eyelet is decorated with delicate embroidery and boasts a soft hand in a range of Blackbird Exclusive hues. Lightweight and naturally breathable, this breezy cotton is perfect for keeping cool on warmer days. We love this playful cotton eyelet for putting a fresh & trendy spin on classic styles like airy blouses, button-ups, and gathered dresses or skirts.","{'Content': '100% Cotton', 'Width': '137cm / 54”', 'Weight': '94gsm / 2.7oz', 'Opacity': 'Semi-Opaque', 'Drape': 'Soft', 'Country of Origin': 'India'}"
RECYCLED POLY RIBBED SWIM TRICOT - THISTLE,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/recycled-poly-ribbed-swim-tricot-thistle,"Add a cool, modern twist to your swimwear favourites with our new Recycled Ribbed Swim Tricot! With a flat, ribbed look and smooth hand, this high-quality swim tricot is soft and comfortable on the skin with excellent UV protection. Fully opaque and super stretchy, this tricot has great recovery to ensure your swimwear keepes its shape! Ribs run parallel to the selvedge.","{'Content': '86% Recycled Polyester / 14% Spandex', 'Width': '144cm / 56”', 'Weight': '320gsm / 9.4oz', 'Opacity': 'Opaque', 'Stretch Percentage': '', 'Drape': 'Fluid', 'Country of Origin': 'China'}"
MEDIUM WEIGHT BAMBOO RIB KNIT - PENNY,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/medium-weight-bamboo-rib-knit-penny,"Our medium weight bamboo rib is naturally soft with a beautifully fluid drape. Made from a blend of bamboo and spandex, this fabric has a good measure of stretch and recovery for comfort and longevity. This buttery rib knit is ideal for fitted tops and dresses and the medium weight means it is opaque and versatile for all seasons.","{'Content': '89.5% Rayon from Bamboo / 10.5% Spandex\nWidth: 125cm / 49""\nWeight: 332gsm / 9.8oz\nOpacity: Opaque\nDrape: Fluid\nStretch Percentage: 4-way stretch, 70% cross-grain / 70% along grain-line\nCountry of Origin: China'}"
CHECK HANDWOVEN COTTON - MOSS/DUSTY PEACH,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/check-handwoven-cotton-moss-dusty-peach,"Handwoven by skilled artisans in Bengal, India, this fabric was crafted using indigenous weaves and techniques. This lightweight cotton is made from yarns dyed with azo-free reactive dyes and woven together on a handloom to create its unique plaid design. Featuring a subtle textured hand and soft drape, this breezy cotton is perfect for a variety of warm weather makes like gathered dresses & tops, tiered skirts, button-ups, and loungewear, as well as quilted projects.","{'Content': '100% Cotton', 'Width': '114cm / 45”', 'Weight': '110gsm / 3.2oz', 'Opacity': 'Semi-Opaque', 'Drape': 'Soft', 'Country of Origin': 'India'}"
COASTAL LINEN COTTON CHAMBRAY - CANDY PINK,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/coastal-linen-cotton-chambray-candy-pink,"The perfect foundation to your summer wardrobe, you get the best of both fibers with this breathable linen cotton blend. With a crisp, stable weave, this midweight chambray features a timeless heathered look that will give any project a natural, rustic feel. Perfect for relaxed fit shorts & pants, breezy button-ups, and effortless dresses.","{'Content': '55% Linen / 45% Cotton', 'Width': '142cm / 56”', 'Weight': '190gsm / 5.6oz', 'Opacity': 'Opaque', 'Drape': 'Crisp', 'Country of Origin': 'China'}"
MACARON MINI GINGHAM SEERSUCKER - BUBBLEGUM,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/macaron-mini-gingham-seersucker-bubblegum,"Puckered to perfection, this sweet seersucker is the perfect addition for warm-weather wardrobes. With a soft hand and a subtle crinkled look, this blend includes spandex to add a slight crossgrain stretch and lend it a lightly shirred texture. We are loving this playful gingham for a range of garments like classic button-ups, voluminous dresses, effortless skirts, and airy loungewear-inspired sets.","{'Content': '50% Polyester / 47% Cotton / 3% Spandex', 'Width': '139cm / 55”', 'Weight': '110gsm / 3.2oz', 'Opacity': 'Semi-Opaque', 'Drape': 'Soft', 'Country of Origin': 'China'}"
DOODLE DAISY PRINTED COTTON TWILL - NATURAL/BLACK,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/doodle-daisy-printed-cotton-twill-natural-black,"Our beloved Blackbird Exclusive Printed Cotton Twill is back! Our latest exclusive print collection boasts a lively mix of graphic and playful designs printed on our fan-favourite midweight cotton twill. Made from 100% cotton, this stable fabric is super versatile with a slightly structured, crisp drape that lends itself well to many different garment projects. More substantial than a shirting fabric but softer than a heavyweight denim or canvas, we love this easy to sew cotton twill for lightweight jackets, pants & structured skirts, pinafore dresses, and jumpsuits & overalls, as well as bags and accessories.","{'Content': '100% Cotton', 'Width': '150cm / 59”', 'Weight': '280gsm / 8.5oz', 'Opacity': 'Opaque', 'Drape': 'Crisp', 'Country of Origin': 'China'}"
6.5OZ LAUNDERED LINEN TWILL - WHITE,https://www.blackbirdfabrics.com/en-us/collections/fabric/products/6-5oz-laundered-linen-twill-white,"Featuring a gorgeously soft hand, this luxe laundered linen has a brushed, flannel-like feel that is incredibly comfortable against the skin. This unique linen is naturally breathable and boasts a relaxed drape with a cool nubbly texture and lived-in feel. At 6.5 ounces, this midweight twill is perfect for a range of projects from classic button-ups to relaxed-fit pants and lightweight jackets.","{'Content': '100% Linen', 'Width': '', 'Weight': '', 'Opacity': '', 'Drape': '', 'Country of Origin': 'China'}"
